COM;NCC;POP
07223;SAINT-CIRGUES-DE-PRADES;85
07224;SAINT-CIRGUES-EN-MONTAGNE;361
07225;SAINT-CLAIR;742
07226;SAINT-CLEMENT;118
07227;SAINT-CYR;841
07228;SAINT-DESIRAT;660
07229;SAINT-DIDIER-SOUS-AUBENAS;751
07230;SAINT-ETIENNE-DE-BOULOGNE;240
07231;SAINT-ETIENNE-DE-FONTBELLON;2 143
07232;SAINT-ETIENNE-DE-LUGDARES;436
07233;SAINT-ETIENNE-DE-SERRE;186
07234;SAINT-ETIENNE-DE-VALOUX;200
07235;SAINTE-EULALIE;302
07236;SAINT-FELICIEN;1 240
07237;SAINT-FORTUNAT-SUR-EYRIEUX;531
07238;SAINT-GENEST-DE-BEAUZON;201
07239;SAINT-GENEST-LACHAMP;132
07240;SAINT-GEORGES-LES-BAINS;1 557
07241;SAINT-GERMAIN;340
07242;SAINT-GINEIS-EN-COIRON;70
07243;SAINT-JACQUES-D'ATTICIEUX;170
07244;SAINT-JEAN-CHAMBRE;235
07245;SAINT-JEAN-DE-MUZOLS;2 315
07247;SAINT-JEAN-LE-CENTENIER;508
07248;SAINT-JEAN-ROURE;202
07249;SAINT-JEURE-D'ANDAURE;94
07250;SAINT-JEURE-D'AY;370
07251;SAINT-JOSEPH-DES-BANCS;169
07252;SAINT-JULIEN-BOUTIERES;216
07253;SAINT-JULIEN-DU-GUA;187
07254;SAINT-JULIEN-DU-SERRE;689
07255;SAINT-JULIEN-EN-SAINT-ALBAN;924
07256;SAINT-JULIEN-LABROUSSE;336
07257;SAINT-JULIEN-LE-ROUX;109
07258;SAINT-JULIEN-VOCANCE;245
07259;SAINT-JUST;1 078
07260;SAINT-LAGER-BRESSAC;569
07261;SAINT-LAURENT-DU-PAPE;1 206
07262;SAINT-LAURENT-LES-BAINS;136
07263;SAINT-LAURENT-SOUS-COIRON;115
07264;SAINT-MARCEL-D'ARDECHE;1 781
07265;SAINT-MARCEL-LES-ANNONAY;1 152
07266;SAINTE-MARGUERITE-LAFIGERE;91
07267;SAINT-MARTIAL;266
07268;SAINT-MARTIN-D'ARDECHE;537
07269;SAINT-MARTIN-DE-VALAMAS;1 386
07270;SAINT-MARTIN-SUR-LAVEZON;351
07272;SAINT-MAURICE-D'ARDECHE;214
07273;SAINT-MAURICE-D'IBIE;163
07274;SAINT-MAURICE-EN-CHALENCON;161
07275;SAINT-MELANY;98
07276;SAINT-MICHEL-D'AURANCE;185
07277;SAINT-MICHEL-DE-BOULOGNE;96
07278;SAINT-MICHEL-DE-CHABRILLANOUX;238
07279;SAINT-MONTANT;1 207
07280;SAINT-PAUL-LE-JEUNE;862
07281;SAINT-PERAY;5 886
07282;SAINT-PIERRE-DE-COLOMBIER;388
07283;SAINT-PIERRE-LA-ROCHE;54
07284;SAINT-PIERRE-SAINT-JEAN;114
07285;SAINT-PIERRE-SUR-DOUX;98
07286;SAINT-PIERREVILLE;528
07287;SAINT-PONS;181
07288;SAINT-PRIEST;968
07289;SAINT-PRIVAT;1 359
07290;SAINT-PRIX;221
07291;SAINT-REMEZE;454
07292;SAINT-ROMAIN-D'AY;660
07293;SAINT-ROMAIN-DE-LERPS;477
07294;SAINT-SAUVEUR-DE-CRUZIERES;441
07295;SAINT-SAUVEUR-DE-MONTAGUT;1 396
07296;SAINT-SERNIN;1 017
07297;SAINT-SYLVESTRE;334
07298;SAINT-SYMPHORIEN-SOUS-CHOMERAC;519
07299;SAINT-SYMPHORIEN-DE-MAHUN;150
07300;SAINT-THOME;285
07301;SAINT-VICTOR;821
07302;SAINT-VINCENT-DE-BARRES;524
07303;SAINT-VINCENT-DE-DURFORT;163
07304;SALAVAS;402
07305;LES�SALELLES;173
07306;SAMPZON;163
07307;SANILHAC;343
07308;SARRAS;1 837
07309;SATILLIEU;1 818
07310;SAVAS;575
07311;SCEAUTRES;96
07312;SECHERAS;297
07313;SERRIERES;1 154
07314;SILHAC;286
07315;LA�SOUCHE;288
07316;SOYONS;1 551
07317;TALENCIEUX;642
07318;TAURIERS;156
07319;LE�TEIL;7 779
07321;THORRENC;152
07322;THUEYTS;945
07323;TOULAUD;1 256
07324;TOURNON-SUR-RHONE;9 546
07325;UCEL;1 677
07326;USCLADES-ET-RIEUTORD;123
07327;UZER;368
07328;VAGNAS;383
07329;VALGORGE;430
07330;VALLON-PONT-D'ARC;1 914
07331;VALS-LES-BAINS;3 661
07332;VALVIGNERES;336
07333;VANOSC;750
07334;LES�VANS;2 668
07335;VAUDEVANT;216
07336;VERNON;185
07337;VERNOSC-LES-ANNONAY;1 527
07338;VERNOUX-EN-VIVARAIS;2 037
07339;VESSEAUX;1 065
07340;VEYRAS;1 418
07341;VILLENEUVE-DE-BERG;2 290
07342;VILLEVOCANCE;1 026
07343;VINEZAC;856
07344;VINZIEUX;233
07345;VION;701
07346;VIVIERS;3 407
07347;VOCANCE;661
07348;VOGUE;631
07349;LA�VOULTE-SUR-RHONE;5 116
08001;ACY-ROMANCE;472
08003;AIGLEMONT;1 804
08004;AIRE;163
08005;ALINCOURT;91
08006;ALLAND'HUY-ET-SAUSSEUIL;217
08007;LES�ALLEUX;72
08008;AMAGNE;612
08009;AMBLIMONT;164
08010;AMBLY-FLEURY;130
08011;ANCHAMPS;204
08013;ANGECOURT;359
08014;ANNELLES;110
08015;ANTHENY;101
08016;AOUSTE;203
08017;APREMONT;109
08018;ARDEUIL-ET-MONTFAUXELLES;91
08019;LES�GRANDES-ARMOISES;54
08020;LES�PETITES-ARMOISES;66
08021;ARNICOURT;130
08022;ARREUX;297
08023;ARTAISE-LE-VIVIER;49
08024;ASFELD;1 061
08025;ATTIGNY;1 216
08026;AUBIGNY-LES-POTHEES;319
08027;AUBONCOURT-VAUZELLES;82
08028;AUBRIVES;1 139
08029;AUFLANCE;104
08030;AUGE;69
08031;AURE;56
08032;AUSSONCE;138
08033;AUTHE;83
08034;AUTRECOURT-ET-POURRON;383
08035;AUTRUCHE;48
08036;AUTRY;133
08037;AUVILLERS-LES-FORGES;822
08038;AVANCON;322
08039;AVAUX;404
08040;LES�AYVELLES;816
08041;BAALONS;160
08042;BALAIVES-ET-BUTZ;216
08043;BALAN;1 568
08044;BALHAM;103
08045;BALLAY;254
08046;BANOGNE-RECOUVRANCE;128
08048;BARBY;384
08049;BAR-LES-BUZANCY;121
08052;BAYONVILLE;127
08053;BAZEILLES;1 599
08055;BEAUMONT-EN-ARGONNE;490
08056;BEFFU-ET-LE-MORTHOMME;60
08057;BELLEVILLE-ET-CHATILLON-SUR-BAR;340
08058;BELVAL;156
08059;BELVAL-BOIS-DES-DAMES;39
08060;BERGNICOURT;164
08061;LA�BERLIERE;41
08062;BERTONCOURT;147
08063;LA�BESACE;132
08064;BIERMES;272
08065;BIEVRES;75
08066;BIGNICOURT;73
08067;BLAGNY;1 382
08069;BLANCHEFOSSE-ET-BAY;184
08070;BLANZY-LA-SALONNAISE;293
08071;BLOMBAY;120
08072;BOSSEVAL-ET-BRIANCOURT;350
08073;BOSSUS-LES-RUMIGNY;136
08074;BOUCONVILLE;55
08075;BOULT-AUX-BOIS;133
08076;BOULZICOURT;1 006
08077;BOURCQ;76
08078;BOURG-FIDELE;732
08079;BOUTANCOURT;246
08080;BOUVELLEMONT;97
08081;BOGNY-SUR-MEUSE;5 981
08082;BRECY-BRIERES;73
08083;BREVILLY;403
08084;BRIENNE-SUR-AISNE;149
08085;BRIEULLES-SUR-BAR;175
08086;BRIQUENAY;98
08087;BROGNON;142
08088;BULSON;108
08089;BUZANCY;446
08090;CARIGNAN;3 359
08092;CAUROY;244
08094;CERNION;51
08095;CHAGNY;128
08096;CHALANDRY-ELAIRE;420
08097;CHALLERANGE;514
08098;CHAMPIGNEULLE;67
08099;CHAMPIGNEUL-SUR-VENCE;87
08100;CHAMPLIN;74
08101;LA�CHAPELLE;145
08102;CHAPPES;71
08103;CHARBOGNE;184
08104;CHARDENY;40
08105;CHARLEVILLE-MEZIERES;57 008
08106;CHARNOIS;98
08107;CHATEAU-PORCIEN;1 302
08109;CHATEL-CHEHERY;193
08110;LE�CHATELET-SUR-SORMONNE;200
08111;LE�CHATELET-SUR-RETOURNE;568
08113;CHAUMONT-PORCIEN;479
08114;CHEHERY;120
08115;CHEMERY-SUR-BAR;418
08116;LE�CHESNE;974
08117;CHESNOIS-AUBONCOURT;153
08119;CHEVEUGES;391
08120;CHEVIERES;51
08121;CHILLY;111
08122;CHOOZ;803
08123;CHUFFILLY-ROCHE;100
08124;CLAVY-WARBY;328
08125;CLIRON;265
08126;CONDE-LES-HERPY;172
08128;CONDE-LES-AUTRY;68
08130;CONTREUVE;70
08131;CORNAY;90
08132;CORNY-MACHEROMENIL;142
08133;COUCY;478
08134;COULOMMES-ET-MARQUENY;107
08135;LA�CROIX-AUX-BOIS;159
08136;DAIGNY;384
08137;DAMOUZY;428
08138;LES�DEUX-VILLES;195
08139;DEVILLE;1 301
08140;DOM-LE-MESNIL;926
08141;DOMMERY;166
08142;DONCHERY;2 362
08143;DOUMELY-BEGNY;77
08144;DOUX;63
08145;DOUZY;1 518
08146;DRAIZE;117
08147;DRICOURT;120
08148;L'ECAILLE;118
08149;L'ECHELLE;184
08150;ECLY;191
08151;ECORDAL;214
08152;ELAN;79
08153;ESCOMBRES-ET-LE-CHESNOIS;278
08154;ESTREBAY;66
08155;ETALLE;81
08156;ETEIGNIERES;355
08158;ETREPIGNY;217
08159;EUILLY-ET-LOMBUT;123
08160;EVIGNY;198
08161;EXERMONT;38
08162;FAGNON;334
08163;FAISSAULT;207
08164;FALAISE;326
08165;FAUX;60
08166;FEPIN;263
08167;LA�FEREE;82
08168;LA�FERTE-SUR-CHIERS;202
08169;FLAIGNES-HAVYS;133
08170;FLEIGNEUX;170
08171;FLEVILLE;108
08172;FLIGNY;173
08173;FLIZE;1 239
08174;FLOING;2 636
08175;FOISCHES;215
08176;FOSSE;83
08178;FRAILLICOURT;212
08179;FRANCHEVAL;609
08180;LA�FRANCHEVILLE;1 375
08182;LE�FRETY;72
08183;FROMELENNES;1 241
08184;FROMY;90
08185;FUMAY;5 363
08186;GERMONT;51
08187;GERNELLE;330
08188;GESPUNSART;1 141
08189;GIRONDELLE;127
08190;GIVET;7 775
08191;GIVONNE;926
08192;GIVRON;95
08193;GIVRY;215
08194;GLAIRE;993
08195;GOMONT;292
08196;GRANDCHAMP;104
08197;GRANDHAM;39
08198;GRANDPRE;497
08199;LA�GRANDVILLE;683
08200;GRIVY-LOISY;190
08201;GRUYERES;52
08202;GUE-D'HOSSUS;525
08203;GUIGNICOURT-SUR-VENCE;313
08204;GUINCOURT;78
08205;HAGNICOURT;59
08206;HAM-LES-MOINES;365
08207;HAM-SUR-MEUSE;229
08208;HANNAPPES;186
08209;HANNOGNE-SAINT-MARTIN;431
08210;HANNOGNE-SAINT-REMY;121
08211;HARAUCOURT;841
08212;HARCY;447
08214;HARGNIES;511
08215;HARRICOURT;71
08216;HAUDRECY;196
08217;HAULME;86
08218;LES�HAUTES-RIVIERES;2 077
08219;HAUTEVILLE;121
08220;HAUVINE;221
08222;HAYBES;2 071
08223;HERBEUVAL;77
08225;HERPY-L'ARLESIENNE;158
08226;HIERGES;254
08228;LA�HORGNE;107
08229;HOUDILCOURT;153
08230;HOULDIZY;328
08232;ILLY;413
08233;IMECOURT;69
08234;INAUMONT;67
08235;ISSANCOURT-ET-RUMEL;358
08236;JANDUN;242
08237;JOIGNY-SUR-MEUSE;662
08238;JONVAL;90
08239;JUNIVILLE;829
08240;JUSTINE-HERBIGNY;135
08242;LAIFOUR;584
08243;LALOBBE;236
08244;LAMETZ;68
08245;LANCON;41
08246;LANDRES-ET-SAINT-GEORGES;128
08247;LANDRICHAMPS;139
08248;LAUNOIS-SUR-VENCE;578
08249;LAVAL-MORENCY;224
08250;LEFFINCOURT;160
08251;LEPRON-LES-VALLEES;50
08252;LETANNE;99
08254;LIART;587
08255;LINAY;188
08256;LIRY;106
08257;LOGNY-BOGNY;157
08259;LONGWE;97
08260;LONNY;371
08261;LOUVERGNY;90
08262;LUCQUY;455
08263;LUMES;1 251
08264;MACHAULT;459
08267;MAIRY;140
08268;MAISONCELLE-ET-VILLERS;50
08269;MALANDRY;62
08271;MANRE;114
08272;MARANWEZ;57
08273;MARBY;69
08274;MARCQ;116
08275;MARGNY;143
08276;MARGUT;819
08277;MARLEMONT;112
08278;MARQUIGNY;64
08279;MARS-SOUS-BOURCQ;46
08280;MARVAUX-VIEUX;89
08281;MATTON-ET-CLEMENCY;480
08282;MAUBERT-FONTAINE;916
08283;MAZERNY;110
08284;LES�MAZURES;738
08286;MENIL-ANNELLES;113
08287;MENIL-LEPINOIS;103
08288;MESMONT;89
08289;MESSINCOURT;555
08291;MOGUES;156
08293;MOIRY;173
08294;LA�MONCELLE;130
08295;MONDIGNY;150
08296;MONTCHEUTIN;113
08297;MONTCORNET;214
08298;MONTCY-NOTRE-DAME;1 419
08300;LE�MONT-DIEU;29
08301;MONTGON;97
08302;MONTHERME;2 866
08303;MONTHOIS;376
08304;MONTIGNY-SUR-MEUSE;104
08305;MONTIGNY-SUR-VENCE;151
08306;MONT-LAURENT;79
08307;MONTMEILLANT;87
08308;MONT-SAINT-MARTIN;83
08309;MONT-SAINT-REMY;45
08310;MOURON;73
08311;MOUZON;2 637
08312;MURTIN-ET-BOGNY;126
08313;NANTEUIL-SUR-AISNE;132
08314;NEUFLIZE;598
08315;NEUFMAISON;50
08316;NEUFMANIL;1 204
08317;LA�NEUVILLE-A-MAIRE;73
08318;LA�NEUVILLE-AUX-JOUTES;353
08319;NEUVILLE-LEZ-BEAULIEU;298
08320;LA�NEUVILLE-EN-TOURNE-A-FUY;389
08321;NEUVILLE-DAY;162
08322;NEUVILLE-LES-THIS;343
08323;LA�NEUVILLE-LES-WASIGNY;155
08324;NEUVIZY;118
08325;NOIRVAL;47
08326;NOUART;124
08327;NOUVION-SUR-MEUSE;2 256
08328;NOUZONVILLE;6 970
08329;NOVION-PORCIEN;477
08330;NOVY-CHEVRIERES;578
08331;NOYERS-PONT-MAUGIS;738
08332;OCHES;43
08333;OLIZY-PRIMAT;204
08334;OMICOURT;27
08335;OMONT;52
08336;OSNES;274
08338;PAUVRES;196
08339;PERTHES;285
08340;POILCOURT-SYDNEY;150
08341;POIX-TERRON;736
08342;POURU-AUX-BOIS;244
08343;POURU-SAINT-REMY;1 166
08344;PREZ;105
08346;PRIX-LES-MEZIERES;1 472
08347;PUILLY-ET-CHARBEAUX;258
08348;PUISEUX;96
08349;PURE;619
08350;QUATRE-CHAMPS;187
08351;QUILLY;79
08352;RAILLICOURT-BARBAISE;315
08353;RANCENNES;1 001
08354;RAUCOURT-ET-FLABA;923
08355;REGNIOWEZ;366
08356;REMAUCOURT;135
08357;REMILLY-AILLICOURT;782
08358;REMILLY-LES-POTHEES;211
08360;RENNEVILLE;206
08361;RENWEZ;1 331
08362;RETHEL;7 923
08363;REVIN;9 371
08364;RILLY-SUR-AISNE;111
08365;RIMOGNE;1 323
08366;ROCQUIGNY;775
08367;ROCROI;2 555
08368;ROIZY;205
08369;LA�ROMAGNE;139
08370;ROUVROY-SUR-AUDRY;537
08371;RUBECOURT-ET-LAMECOURT;172
08372;RUBIGNY;76
08373;RUMIGNY;378
08374;LA�SABOTTERIE;97
08375;SACHY;150
08376;SAILLY;245
08377;SAINT-AIGNAN;146
08378;SAINT-CLEMENT-A-ARNES;115
08379;SAINT-ETIENNE-A-ARNES;198
08380;SAINT-FERGEUX;203
08381;SAINT-GERMAINMONT;868
08382;SAINT-JEAN-AUX-BOIS;139
08383;SAINT-JUVIN;121
08384;SAINT-LAMBERT-ET-MONT-DE-JEUX;180
08385;SAINT-LAURENT;902
08386;SAINT-LOUP-CHAMPAGNE;217
08387;SAINT-LOUP-TERRIER;167
08388;SAINT-MARCEAU;411
08389;SAINT-MARCEL;309
08390;SAINTE-MARIE;69
08391;SAINT-MENGES;964
08392;SAINT-MOREL;235
08393;SAINT-PIERRE-A-ARNES;78
08394;SAINT-PIERREMONT;100
08395;SAINT-PIERRE-SUR-VENCE;181
08396;SAINT-QUENTIN-LE-PETIT;163
08397;SAINT-REMY-LE-PETIT;32
08398;SAINTE-VAUBOURG;102
08399;SAPOGNE-SUR-MARCHE;133
08400;SAPOGNE-ET-FEUCHERES;473
08401;SAULCES-CHAMPENOISES;230
08402;SAULCES-MONCLIN;513
08403;SAULT-LES-RETHEL;2 067
08404;SAULT-SAINT-REMY;176
08405;SAUVILLE;183
08406;SAVIGNY-SUR-AISNE;376
08407;SECHAULT;57
08408;SECHEVAL;408
08409;SEDAN;21 667
08410;SEMIDE;258
08411;SEMUY;104
08412;SENUC;150
08413;SERAINCOURT;232
08415;SERY;268
08416;SEUIL;158
08417;SEVIGNY-LA-FORET;191
08418;SEVIGNY-WALEPPE;269
08419;SIGNY-L'ABBAYE;1 422
08420;SIGNY-LE-PETIT;1 280
08421;SIGNY-MONTLIBERT;97
08422;SINGLY;154
08424;SOMMAUTHE;138
08425;SOMMERANCE;65
08426;SON;110
08427;SORBON;224
08428;SORCY-BAUTHEMONT;127
08429;SORMONNE;531
08430;STONNE;40
08431;SUGNY;79
08432;SURY;130
08433;SUZANNE;60
08434;SY;50
08435;TAGNON;732
08436;TAILLETTE;262
08437;TAILLY;193
08438;TAIZY;112
08439;TANNAY;135
08440;TARZY;127
08441;TERMES;143
08443;TERRON-SUR-AISNE;118
08444;TETAIGNE;80
08445;THELONNE;280
08446;THENORGUES;85
08448;THILAY;1 143
08449;THIN-LE-MOUTIER;496
08450;THIS;160
08451;LE�THOUR;351
08452;THUGNY-TRUGNY;227
08453;TOGES;96
08454;TOULIGNY;89
08455;TOURCELLES-CHAUMONT;54
08456;TOURNAVAUX;120
08457;TOURNES;1 073
08458;TOURTERON;187
08459;TREMBLOIS-LES-CARIGNAN;120
08460;TREMBLOIS-LES-ROCROI;168
08461;VANDY;228
08462;VAUX-CHAMPAGNE;102
08463;VAUX-EN-DIEULET;68
08464;VAUX-LES-MOURON;76
08465;VAUX-LES-RUBIGNY;54
08466;VAUX-LES-MOUZON;81
08467;VAUX-MONTREUIL;79
08468;VAUX-VILLAINE;160
08469;VENDRESSE;402
08470;VERPEL;84
08471;VERRIERES;31
08472;VIEL-SAINT-REMY;241
08473;VIEUX-LES-ASFELD;272
08475;VILLERS-CERNAY;306
08476;VILLERS-DEVANT-LE-THOUR;325
08477;VILLERS-DEVANT-MOUZON;130
08478;VILLERS-LE-TILLEUL;176
08479;VILLERS-LE-TOURNEUR;141
08480;VILLERS-SEMEUSE;3 595
08481;VILLERS-SUR-BAR;252
08482;VILLERS-SUR-LE-MONT;62
08483;VILLE-SUR-LUMES;340
08484;VILLE-SUR-RETOURNE;99
08485;VILLY;151
08486;VIREUX-MOLHAIN;1 923
08487;VIREUX-WALLERAND;2 020
08488;VIVIER-AU-COURT;3 488
08489;VONCQ;223
08490;VOUZIERS;4 807
08491;VRIGNE-AUX-BOIS;3 771
08492;VRIGNE-MEUSE;187
08493;VRIZY;342
08494;WADELINCOURT;529
08496;WAGNON;96
08497;WARCQ;1 528
08498;WARNECOURT;373
08499;WASIGNY;331
08500;WIGNICOURT;52
08501;WILLIERS;34
08502;YONCQ;112
08503;YVERNAUMONT;117
09001;AIGUES-JUNTES;42
09002;AIGUES-VIVES;462
09003;L'AIGUILLON;480
09004;ALBIES;141
09005;ALEU;134
09006;ALLIAT;55
09007;ALLIERES;57
09008;ALOS;136
09009;ALZEN;113
09011;ANTRAS;60
09012;APPY;7
09013;ARABAUX;47
09014;ARGEIN;164
09015;ARIGNAC;626
09016;ARNAVE;153
09017;ARRIEN-EN-BETHMALE;89
09018;ARROUT;64
09019;ARTIGAT;416
09020;ARTIGUES;21
09021;ARTIX;70
09022;ARVIGNA;149
09023;ASCOU;96
09024;ASTON;231
09025;AUCAZEIN;48
09026;AUDRESSEIN;121
09027;AUGIREIN;73
09028;AULOS;38
09029;AULUS-LES-BAINS;210
09030;AUZAT;760
09031;AXIAT;42
09032;AX-LES-THERMES;1 489
09033;BAGERT;45
09034;BALACET;10
09035;BALAGUERES;209
09037;BARJAC;29
09038;LA�BASTIDE-DE-BESPLAS;302
09039;LA�BASTIDE-DE-BOUSIGNAC;311
09040;LA�BASTIDE-DE-LORDAT;153
09041;LA�BASTIDE-DU-SALAT;147
09042;LA�BASTIDE-DE-SEROU;933
09043;LA�BASTIDE-SUR-L'HERS;733
09044;BAULOU;130
09045;BEDEILHAC-ET-AYNAT;136
09046;BEDEILLE;56
09047;BELESTA;1 337
09048;BELLOC;44
09049;BENAC;125
09050;BENAGUES;285
09051;BENAIX;178
09052;BESSET;123
09053;BESTIAC;19
09054;BETCHAT;314
09055;BETHMALE;96
09056;BEZAC;202
09057;BIERT;286
09058;BOMPAS;214
09059;BONAC-IRAZEIN;61
09060;BONNAC;646
09061;LES�BORDES-SUR-ARIZE;446
09062;LES�BORDES-SUR-LEZ;158
09063;LE�BOSC;115
09064;BOUAN;29
09065;BOUSSENAC;172
09066;BRASSAC;555
09067;BRIE;92
09068;BURRET;18
09069;BUZAN;50
09070;LES�CABANNES;332
09071;CADARCET;167
09072;CALZAN;25
09073;CAMARADE;158
09074;CAMON;125
09075;CAMPAGNE-SUR-ARIZE;258
09076;CANTE;164
09077;CAPOULET-ET-JUNAC;194
09078;CARCANIERES;48
09079;CARLA-BAYLE;578
09080;CARLA-DE-ROQUEFORT;143
09081;LE�CARLARET;142
09082;CASTELNAU-DURBAN;437
09083;CASTERAS;22
09084;CASTEX;76
09085;CASTILLON-EN-COUSERANS;403
09086;CAUMONT;287
09087;CAUSSOU;72
09088;CAYCHAX;19
09089;CAZALS-DES-BAYLES;31
09090;CAZAUX;28
09091;CAZAVET;185
09092;CAZENAVE-SERRES-ET-ALLENS;30
09093;CELLES;127
09094;CERIZOLS;145
09095;CESCAU;90
09096;CHATEAU-VERDUN;39
09097;CLERMONT;82
09098;CONTRAZY;90
09099;COS;236
09100;COUFLENS;70
09101;COUSSA;149
09102;COUTENS;151
09103;CRAMPAGNA;509
09104;DALOU;442
09105;DAUMAZAN-SUR-ARIZE;617
09106;DREUILHE;389
09107;DUN;394
09108;DURBAN-SUR-ARIZE;142
09109;DURFORT;111
09110;ENCOURTIECH;91
09111;ENGOMER;293
09113;ERCE;566
09114;ERP;88
09115;ESCLAGNE;155
09116;ESCOSSE;324
09117;ESPLAS;72
09118;ESPLAS-DE-SEROU;91
09119;EYCHEIL;543
09120;FABAS;327
09121;FERRIERES-SUR-ARIEGE;660
09122;FOIX;9 964
09123;FORNEX;126
09124;LE�FOSSAT;754
09125;FOUGAX-ET-BARRINEUF;506
09126;FREYCHENET;66
09127;GABRE;95
09128;GAJAN;281
09129;GALEY;82
09130;GANAC;579
09131;GARANOU;192
09132;GAUDIES;174
09133;GENAT;20
09134;GESTIES;21
09135;GOULIER;44
09136;GOURBIT;69
09137;GUDAS;86
09138;L'HERM;170
09139;L'HOSPITALET-PRES-L'ANDORRE;146
09140;IGNAUX;31
09141;ILLARTEIN;54
09142;ILHAT;97
09143;ILLIER-ET-LARAMADE;31
09145;LES�ISSARDS;186
09146;JUSTINIAC;53
09147;LABATUT;80
09148;LACAVE;109
09149;LACOURT;279
09150;LAGARDE;172
09151;LANOUX;55
09152;LAPEGE;46
09153;LAPENNE;127
09154;LARBONT;43
09155;LARCAT;44
09156;LARNAT;15
09157;LAROQUE-D'OLMES;3 106
09158;LASSERRE;162
09159;LASSUR;55
09160;LAVELANET;7 740
09161;LERAN;595
09162;LERCOUL;21
09163;LESCOUSSE;90
09164;LESCURE;388
09165;LESPARROU;290
09166;LEYCHERT;65
09167;LEZAT-SUR-LEZE;1 964
09168;LIEURAC;133
09169;LIMBRASSAC;80
09170;LISSAC;164
09171;LORDAT;41
09172;LOUBAUT;31
09173;LOUBENS;183
09174;LOUBIERES;185
09175;LUDIES;43
09176;LUZENAC;690
09177;MADIERE;172
09178;MALEGOUDE;66
09179;MALLEON;43
09180;MANSES;138
09181;LE�MAS-D'AZIL;1 307
09182;MASSAT;624
09183;MAUVEZIN-DE-PRAT;52
09184;MAUVEZIN-DE-SAINTE-CROIX;45
09185;MAZERES;2 519
09186;MERAS;45
09187;MERCENAC;219
09188;MERCUS-GARRABET;925
09189;MERENS-LES-VALS;149
09190;MERIGON;98
09192;MIGLOS;97
09193;MIJANES;79
09194;MIREPOIX;2 993
09195;MONESPLE;17
09196;MONTAGAGNE;19
09197;MONTAILLOU;27
09198;MONTARDIT;135
09199;MONTAUT;554
09200;MONTBEL;109
09201;MONTEGUT-EN-COUSERANS;55
09202;MONTEGUT-PLANTAUREL;253
09203;MONTELS;126
09204;MONTESQUIEU-AVANTES;270
09205;MONTFA;62
09206;MONTFERRIER;748
09207;MONTGAILLARD;1 312
09208;MONTGAUCH;125
09209;MONTJOIE-EN-COUSERANS;926
09210;MONTOULIEU;278
09211;MONTSEGUR;124
09212;MONTSERON;71
09213;MOULIN-NEUF;149
09214;MOULIS;798
09215;NALZEN;148
09216;NESCUS;40
09217;NIAUX;226
09218;ORGEIX;65
09219;ORGIBET;144
09220;ORLU;179
09221;ORNOLAC-USSAT-LES-BAINS;215
09222;ORUS;20
09223;OUST;449
09224;PAILHES;281
09225;PAMIERS;12 965
09226;PECH;27
09227;PEREILLE;199
09228;PERLES-ET-CASTELET;157
09229;LE�PEYRAT;401
09230;LE�PLA;75
09231;LE�PORT;183
09232;PRADES;53
09233;PRADETTES;42
09234;PRADIERES;103
09235;PRAT-BONREPAUX;801
09236;PRAYOLS;205
09237;LE�PUCH;23
09238;LES�PUJOLS;470
09239;QUERIGUT;142
09240;QUIE;387
09241;RABAT-LES-TROIS-SEIGNEURS;298
09242;RAISSAC;36
09243;REGAT;56
09244;RIEUCROS;403
09245;RIEUX-DE-PELLEPORT;700
09246;RIMONT;513
09247;RIVERENERT;156
09249;ROQUEFIXADE;170
09250;ROQUEFORT-LES-CASCADES;114
09251;ROUMENGOUX;115
09252;ROUZE;79
09253;SABARAT;304
09254;SAINT-AMADOU;189
09255;SAINT-AMANS;50
09256;SAINT-BAUZEIL;51
09257;SAINTE-CROIX-VOLVESTRE;585
09258;SAINT-FELIX-DE-RIEUTORD;278
09259;SAINT-FELIX-DE-TOURNEGAT;104
09260;SAINTE-FOI;20
09261;SAINT-GIRONS;6 596
09262;SAINT-JEAN-D'AIGUES-VIVES;477
09263;SAINT-JEAN-DU-CASTILLONNAIS;20
09264;SAINT-JEAN-DE-VERGES;787
09265;SAINT-JEAN-DU-FALGA;2 263
09266;SAINT-JULIEN-DE-GRAS-CAPOU;53
09267;SAINT-LARY;133
09268;SAINT-LIZIER;1 646
09269;SAINT-MARTIN-DE-CARALP;242
09270;SAINT-MARTIN-D'OYDES;195
09271;SAINT-MICHEL;80
09272;SAINT-PAUL-DE-JARRAT;1 261
09273;SAINT-PIERRE-DE-RIVIERE;463
09274;SAINT-QUENTIN-LA-TOUR;306
09275;SAINT-QUIRC;221
09276;SAINT-VICTOR-ROUZAUD;157
09277;SAINT-YBARS;512
09279;SALSEIN;30
09280;SAURAT;652
09281;SAUTEL;105
09282;SAVERDUN;3 568
09283;SAVIGNAC-LES-ORMEAUX;372
09284;SEGURA;105
09285;SEIX;806
09286;SEM;14
09287;SENCONAC;10
09289;LORP-SENTARAILLE;1 092
09290;SENTEIN;154
09291;SENTENAC-D'OUST;98
09292;SENTENAC-DE-SEROU;25
09293;SERRES-SUR-ARGET;565
09294;SIEURAS;57
09295;SIGUER;65
09296;SINSAT;97
09297;SOR;28
09298;SORGEAT;81
09299;SOUEIX;348
09300;SOULA;153
09301;SOULAN;307
09302;SUC-ET-SENTENAC;66
09303;SURBA;381
09304;SUZAN;17
09305;TABRE;436
